run_id,hypervolumes,times,candidates
1,"[70.57987141179791, 81.85572913567147, 101.86895779523117, 105.11961039067793, 113.08587123475857, 113.08587123475857, 114.26576818696319, 114.5691562283313, 125.19246672850164, 125.75683113474555]","[0.0, 30.978160619735718, 35.81514072418213, 54.347742795944214, 75.18363738059998, 118.67944717407227, 117.47000503540039, 67.10337471961975, 172.41164112091064, 107.3412983417511]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[0.9826446225015999, -0.03215234935542566], [0.8348918640660181, -1.0], [-0.9715955455435399, -0.2841705338817226], [0.3124371159389663, -0.8627952139282511], [0.16458057346816746, -0.2318682982573429], [-0.08053964996602353, 0.01677935952772101], [1.0, 0.5521015958033938], [-0.5572892444492988, -0.11493019490890585], [0.2053252888186575, -0.5539877487405939], [-1.0, -0.1283096593892029]], [[-0.48380249304322887, 0.3555295096281588], [-0.6124652426209595, -0.18874176187141067], [0.3917039045495664, -1.0], [0.5092035118313162, -0.6409793681427975], [0.9017427423855251, 0.4751872544889799], [-0.6611842196388281, 1.0], [0.42012212571106733, 0.018038949429164907], [0.19843103795909026, 1.0], [0.33794796368291935, -0.10011575293995725], [-0.5776340931163149, -0.2884324013369257]], [[0.4872865937748944, 0.41642249680957183], [-0.2096195938225115, 0.6161932392489945], [-0.4878597558878046, 0.2323414802680727], [-0.6753780450697886, 0.6562842796286441], [-0.582961362660505, 0.25613164409391764], [-0.17015844758917661, 0.47161190432619], [0.8977433127425432, -0.8036147258965864], [-0.559171578323295, 0.09008924745400552], [-0.5985101248167299, -0.030835363326643796], [0.41690326854586646, -0.14523056708276288]], [[-0.8833537452217636, -0.9622565928727047], [0.6627716420229453, 0.7879208221960835], [-0.33591154810481577, -0.41172768315779934], [0.5335958398975267, -0.6766687816694846], [0.27318423532764813, -0.8468083418857948], [-0.8671221291947203, 0.3904958692201593], [-0.62269194280358, -0.6500691527302854], [-0.5884861684204823, 0.3833776028754498], [-0.5503909470206904, 0.3554059499085368], [-0.5429639222804747, 0.42557418793580404]], [[-0.6381582255077871, 0.06738659565186345], [-0.6421629597279057, -0.007829887899847275], [0.043279449575925145, 0.4628646692261615], [0.11328524434452271, -0.489200213075196], [0.09214706291667914, 0.34411457417635083], [-0.25444556500193394, -0.740247032003468], [0.11749932169916343, -0.6799903400241766], [-0.19962581247089145, -0.26868855766945726], [0.6270836666226458, -0.9343082383274469], [-0.9679543003439832, -0.25429883413010484]], [[0.9624422047238104, -1.0], [-0.568116348749789, 0.18723798066059347], [0.40755294699740935, -0.7838323140184519], [-0.38545325121333196, -0.4430170020130812], [-0.8685555391367743, -0.3241438631051643], [-0.5324871475649109, 0.2653313468648946], [0.7307502273300633, 0.42042592170647797], [0.1630524316861154, 0.5997132121663339], [-0.5842387547373334, 0.4366171081215326], [0.7687593791633858, -0.92478457093624]], [[0.3992334101396615, 0.8086241611381458], [0.06308352720020947, -0.4127572460858304], [-0.41808211378908877, -0.212931751543614], [-0.13451666934911385, 0.6688444056934327], [-0.2705125149181919, -0.3671854134513446], [-0.42333602128401365, 0.2755146276658734], [0.989911622277155, -0.9446179282901995], [0.6985188680429961, 0.019477302746484904], [-0.6176512571989676, -0.0911705854633966], [0.7446815278377316, 0.7017423845823404]], [[-0.575825450233476, 0.6315933561828252], [-0.9052332306947811, 0.679617416684456], [0.3621387306280079, 0.9961780770217108], [0.4551909366926847, -0.14316548996555306], [0.20295527214011203, -0.8711964678856051], [0.09758638050337645, 0.5700891678706932], [-0.5535114315806255, -0.5386607329411061], [0.09186591720641188, -0.022882317670234093], [-0.6391987396088789, -0.14591231478703298], [0.767811849713309, 0.1335691940039276]], [[-0.6567688175375389, 0.27320439774132305], [0.8772027006123618, 0.19080114867757475], [-0.5641420077012095, 0.5431586635066105], [0.846074141134102, -0.3955355195676752], [0.7338864342509586, 0.19221344212043034], [-0.17152598412256076, -0.176806647111653], [0.6270119936561294, 0.18614739083361698], [-0.33458111621439607, 0.6108063533902098], [-0.9206278920173586, -0.9031709767878126], [-0.7862955052405537, 0.20399883948266473]]]"
2,"[70.57987141179791, 85.82463213571073, 96.57724811377904, 111.35859075605728, 113.91609267887634, 114.22700930805209, 114.30675984520968, 114.57791700694992, 114.75352511997276]","[0.0, 35.31708836555481, 37.52192258834839, 56.098984479904175, 70.38026690483093, 238.85565447807312, 112.10545182228088, 135.66880011558533, 140.3500316143036]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[0.28720551067274097, -0.7805175656989135], [-1.0, 1.0], [0.4562562232418773, -0.9563920825262332], [-0.977065938763087, -0.10408736596344928], [0.09099306553480965, -0.23233951238624304], [-0.9596942255793114, -0.29229141520461493], [-0.5724919080546873, -0.09360613694336932], [-0.5489310164837868, 1.0], [0.4874043004808774, -0.1730246365938103], [-0.09150421795012041, 1.0]], [[0.8637017662784529, -0.6771471466159152], [0.9493906822835533, 0.34447422879775125], [0.7891000267571268, -0.8434899144366069], [-0.6004864616499556, -0.19479498542306573], [0.6667854787684993, 0.32664714884211377], [-0.48252747043215466, 0.6092899243670017], [0.15737973837925404, 0.1624193322782651], [-0.20994783781109444, 0.06494526904060544], [-0.587547498945771, 0.00568138638376532], [-0.5686936069135456, -0.26347992041022267]], [[-0.13078546073439207, -0.9483437510345145], [-0.5317748505117955, 0.32107042747818176], [-0.15825499120502903, 0.9994486044397901], [0.7054181779728871, 0.3451504166656247], [0.5006907738602983, 0.4409429259072227], [-0.5966458607615922, 0.35455340718420647], [-0.30018391754971363, 0.19602075376233424], [-0.6133000727990874, 0.10813867908521824], [0.8430646865000418, -0.3734144949160048], [0.5016517983103095, -0.6503735155697995]], [[0.5960332632940347, 0.5354445067433147], [0.7671336061522188, 0.28445628854305466], [0.47445158279365723, -0.579724879859309], [0.2978245252669336, -0.4380785738428135], [-0.45832658756565026, -0.7010326824854597], [-0.5968838820936704, 0.4294970283824797], [-0.18780655954956404, -0.37115999522339044], [-0.5774609838304684, 0.2006564597053742], [0.19980860687779672, 0.022715047001789654], [0.35309519246222815, 0.299008335918008]], [[-0.9603246692542954, -0.306009849172428], [0.23400398687924784, -0.1292312510751753], [-0.7538556202669664, -0.9707426026572938], [-0.23260907771975373, -0.27459756586958833], [-0.6145038564271061, -0.06603384346013051], [0.16030004791607183, -0.07982438860291889], [-0.38378936150415105, -0.4942918259273348], [0.1296278376262864, -0.3725070499816347], [-0.2791552485467368, 0.8305245291477361], [-0.5576472907015513, -0.14081982389683087]], [[0.505360019189323, -0.6816230397448573], [-0.6015692029674465, -0.5077747233658904], [-0.582706617161702, 0.16687610047158197], [0.04270626500071225, 0.9237506952579776], [-0.2805303034927763, -0.916230925465333], [0.3901262968245971, 0.5843090864455734], [-0.023168222572088577, -0.7715400083619925], [0.3240467569397976, -0.4777728251830176], [-0.6239907222086639, 0.4628868397388588], [-0.6364475532696534, -0.2346935285223031]], [[-0.7645151575762734, 0.8484290492759811], [-0.7400394323322538, -0.9176476374853947], [-0.4011458892888579, -0.5243522772311634], [-0.5437628702048518, 0.3789710570826228], [-0.370510406311406, 0.439412980907308], [-0.5352818676725998, -0.17988236672736782], [-0.619758563875014, 0.8717435021276291], [-0.636736261975188, -0.15797290797669764], [0.7126430589733891, 0.8472225666013756], [0.4856651257751908, 0.6624914929238358]], [[0.48398732031912445, -0.5609086788468831], [-0.5340523070728, 0.27692088013428307], [-0.9552799879743203, 0.514164706605241], [0.4114670625846874, 0.838316529383636], [-0.6297901652111914, -0.10433853510866185], [-0.8872075613405214, 0.37715864342708194], [-0.15286402146874886, 0.47170076090674756], [0.8288267873523292, 0.04642660400894079], [-0.5500177033033326, -0.267362162496281], [-0.1808485314036689, 0.15751016323685868]]]"
3,"[70.57987141179791, 85.82179495219553, 96.20912592643965, 101.10269588335065, 111.52295867716614, 118.64353356888367, 118.64353356888367, 120.2892751375187, 123.47110551546324, 125.74636253008042, 126.10198283129962, 126.34882335321751, 126.42440081045235]","[0.0, 31.471303462982178, 40.09917402267456, 47.531240463256836, 112.84835362434387, 84.7701005935669, 88.69653105735779, 225.39546823501587, 50.36965775489807, 103.5103907585144, 119.37631106376648, 135.6355905532837, 90.76229405403137]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[-0.6025096397099243, -0.1213653057954135], [-1.0, -0.21291593783790863], [-1.0, -0.11419985935934558], [0.17735162806670268, -0.2304336099514981], [-0.35629373255310354, 0.010101364672427313], [0.6582509807017649, 0.055412331865888426], [-0.32087293720552, -0.15665839746530077], [-0.8353285791619919, -0.9340477229167704], [-0.7994412731507291, -0.2882359894871531], [0.5599853427785527, -0.11076217037165505]], [[0.32115621876838313, -0.6884868164070168], [-0.0420956667564823, -0.6580603244161369], [-0.630408314132082, 0.09387048600279951], [-0.6459025955541602, -0.07351577957734949], [-0.9196603114339235, 0.03869872619901793], [-0.6283931621861993, -0.2099942190663569], [-0.6684213006133691, -0.6609261703495077], [0.6845903034457509, 0.8774191719540277], [0.1396937021032478, -0.7768789523112246], [0.659878337755801, -0.3103446252644126]], [[1.0, 0.2887336287019315], [0.5376687900713564, -0.6594710784321048], [-0.5962805272699775, 0.13094186793942816], [0.19477577546666422, 0.2002162016371319], [-0.8270350933666872, -0.6285766097255157], [-0.5517821890151928, -0.9398416602578443], [-0.62084130873031, 0.0352732368558415], [0.7119320783993822, 0.09262442665609982], [-0.6581382468135059, 0.5559181184245722], [-0.6781237944960222, -0.43817088752984557]], [[0.5144414943581529, -0.9343913514978123], [-0.5880787632916967, 0.4728192621714735], [0.872540653094606, -0.4259808467816113], [0.49890860255564773, -1.0], [0.028945283045421495, -0.48371840273594574], [0.43751253556429426, 0.3549813104158258], [0.6746607061169118, -1.0], [0.48450633539031557, -0.7052724610351395], [-0.7578296697643404, 0.8619978254311979], [0.7799298976422239, -1.0]], [[0.1847770079903389, -0.005320946968773566], [-0.855649800005446, -0.7751967360311453], [-0.6815207896576106, -0.20259762314085517], [-0.0027126266448723305, 0.8456605269705953], [0.8211668578216513, 0.11393166038804546], [0.1924854076109804, -0.4314716087703018], [0.190647155564297, 0.5405200641865314], [-0.5261811618617135, 0.5062743853367918], [-0.5506946168286977, 0.30207327609068074], [-0.10072193306057606, 0.07289677779552046]], [[-0.6671793746552653, 0.6617120686117632], [-0.8913016560373336, -0.24685844635591705], [0.8011752913492334, -0.4518659515409504], [-0.9661170976769011, 0.5716006045124865], [0.9117581497977846, 0.1248158016109223], [0.011127036323720784, -0.9359697948914841], [-0.8846591443216436, -0.11599380643194343], [0.27003670268894575, -0.5329796574086052], [0.8889185562553458, -0.846584113458093], [-0.3008013550539568, 0.30615416686405644]], [[0.258426738267297, 0.40156538276097087], [-0.59815748698762, -0.9214960828241063], [-0.4377286355679662, -0.4116555657388607], [-0.34072607270714844, 0.7746673477860487], [0.046869576397906086, 0.672668319347458], [0.7909727401765619, 0.23161065378232346], [0.6263076396184993, -0.06506057499271342], [0.8983368792604169, -0.8761181171463769], [-0.5687631436877179, 0.42981708777333194], [-0.8186894059180708, 0.3234311006963439]], [[-0.44049525179363513, 0.7965312218580839], [-0.5348545930022968, 0.8096350397271351], [-0.6218237728087346, -0.021912877975172877], [0.20723187000747514, 0.8714512280090249], [0.7931586990004664, 0.11881330244772845], [-0.5456429522632881, 0.36901126993516986], [0.7340077590197275, 0.861975269392132], [-0.9601437747478535, -0.2705833259969954], [0.00513763353228001, -0.5326883811503657], [0.30886231549083637, -0.5668181553483017]], [[0.6459058813921915, 0.8448551059081806], [-0.6394386433211336, -1.0], [0.3293929602363383, -0.17723952544477137], [0.5100479225116753, 0.15833705660418212], [0.3659539931099441, 0.2607603542266453], [-0.504927435937401, -0.32618774763872505], [-0.5318471536008769, -0.6151793129889536], [0.7585154436805956, 0.16297870959938615], [-0.502005098535839, -0.16101707678255078], [0.9295772723766884, -0.976167656481223]], [[0.3519904103428205, -0.12080697841146065], [0.07981066464451103, 0.34295538515478047], [0.7359052134009411, 0.19402369717527893], [0.5172264711125216, 0.17616072230052168], [0.3223033673236762, -0.9538024366158295], [-0.17030081722439888, -0.35499702141036926], [-0.6647365277373755, 0.7710783149281406], [-0.6106373262543843, 0.007964928109808365], [-0.5033150035888883, 0.8429606929421589], [-0.5449727885426017, 0.5354450475424692]], [[-0.4340366694290318, 0.09634670421558783], [-0.006569236586918671, -0.1482325540666105], [0.8579707627171168, 0.9687366904093186], [0.5755833838679593, -0.7277625233073304], [-0.5364566179989593, 0.26036612388491465], [-0.9727789377007162, -0.3783934645891965], [-0.16651810721884153, 0.3998672039916459], [-0.41886815701213576, -0.3026014993710821], [-0.5954193014461364, 0.0625170255426129], [0.9606082644308241, -0.7559721563011187]], [[-0.5958991484488285, 0.03319828689023659], [-0.2924675040905366, -0.6980400431237166], [-0.6668540513035516, -0.3819553964150452], [0.2555080336358652, 0.5596904482476361], [-0.87438612235386, -0.5126445615913586], [-0.8260718401076786, -0.6892868972403728], [-0.8456165405262814, -0.5616980732133371], [0.918471113036996, 0.7335040919416451], [0.8098728178074374, 0.21424267544811296], [-0.5543003135668116, 0.39663518493483996]]]"
4,"[70.57987141179791, 81.35511598048946, 84.86015929653034, 96.89249896007621, 111.9766950238876, 113.39715145594118, 113.9418962088938, 115.58196363316162, 125.32588793870241, 125.32588793870241, 125.32588793870241, 126.43865877922056, 126.79275148977109, 127.77461210663066, 128.0296250772231]","[0.0, 33.31327247619629, 30.4281063079834, 57.47702884674072, 71.25156426429749, 60.0512261390686, 74.98447632789612, 55.46065425872803, 117.57037377357483, 122.89801025390625, 113.93086266517639, 133.43027424812317, 130.6711871623993, 135.51653337478638, 131.35754776000977]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[1.0, 0.10544213854570184], [0.22879625431608205, -0.819068801467895], [-1.0, -0.12688038976681734], [0.5601218894900273, 0.33394248045498925], [0.18666724831569345, -0.22955092629461415], [-0.9238067968477627, -0.29056178171186997], [0.22878228131924383, -0.5523422018416392], [-0.33928704747066013, -0.08226472227638792], [0.49686416281689944, -0.8998412499289293], [-0.5823833009035311, -0.14520543307200817]], [[-0.3816055873342844, -0.5261652794174573], [-0.9076763148704924, -0.6004866162141745], [0.6389748235284592, 0.28161545545646083], [-0.6487702989258599, -0.16585706065266134], [-0.18289536096107462, -1.0], [0.3622404798568743, -0.06287515632402818], [-0.5863414243152577, -0.3376946839667938], [0.5344143011213269, -0.6485975641521463], [0.9302317887240271, 0.9122963434991158], [-0.6150083166151104, -0.23907331028394369]], [[-0.26048832861019094, -0.5689071993262751], [-0.6239309975305131, 0.12063195880947689], [0.5909537023535414, -0.1945902574149999], [-0.6599871553597451, -0.0685363532215254], [-0.33843453073109825, 0.5486895453724268], [0.08295467701129489, 0.08195000899477177], [-0.6641114290919571, 0.009260992971953964], [0.11748735234140897, -0.8441738914698306], [0.9704894404858178, -0.34290757589041954], [0.016626624390477865, -0.9243073128163758]], [[0.20367234949499644, 0.5253269294295314], [-1.0, 0.11342835982962816], [-0.5067676458377613, 0.301351025032006], [0.5982023654357383, 0.045614510282731474], [0.5966894802472484, -0.43808452351421695], [-0.5362824711896422, 0.4234235642288705], [-0.6554179673016636, 0.6155131246115392], [-0.14272660791037675, -0.43614160154254666], [-0.5321972436046233, 0.6405817550805232], [0.8663144409656977, -0.892746726050976]], [[-0.5739557581003993, 0.4242990225508876], [-0.14690082545912755, 0.28355761773455673], [-0.3434315343753065, 0.26140812346836995], [0.002432778696164182, -0.3768188619176682], [0.4069454254057859, -0.2939767346096726], [-0.6235250777574722, -0.20925562421912897], [0.47327450849121316, -0.31773340515790705], [-0.28408230468625323, -0.5646242350339726], [0.6482090763748228, 0.9535347875207826], [-0.9327276777475536, 0.7726177461445495]], [[0.010159239560992059, -0.8907571334265398], [-0.4720233802736143, 0.867234282830099], [0.3926811896158386, -0.68880234308894], [-0.24822255889742456, -0.9663405244911518], [-0.6500687476994084, -0.027099584301326696], [0.4533486076292713, -0.059851860358995285], [-0.18940066202910388, 0.8321995277929259], [0.06511627188837098, 0.3149786990951394], [-0.673048018210245, -0.4790631891508799], [-0.5400699953799324, 0.3341623940973725]], [[-0.3946111208494421, -0.5950046821197116], [0.5501272049088869, -0.04397984393669392], [0.7538792429322472, 0.23234597792094538], [-0.6303226444041885, 0.0639230996056553], [-0.503382312303793, 0.5293093012129024], [0.9851501432808862, -0.9188130777300202], [0.5625548575051071, -0.7456193014222794], [-0.5666128085441187, 0.209821666046208], [0.18660696223379375, -0.5600754376500537], [0.7255537193269697, 0.5009595863521407]], [[-0.6097178470968778, 0.6778267881415265], [-0.018796006972973317, 0.5966545580533373], [-0.0017209841104478304, -0.49480172896910024], [-0.43486367901361056, 0.09815913620662729], [-0.8101336737934761, 0.701561717462385], [-0.6387304605034755, 0.6531627652728612], [0.80939631290878, 0.17745712386485046], [0.7185123583165337, 0.044143882977645627], [-0.548998687948144, 0.36798685867852343], [-0.9601642824709448, 0.11827577464282533]], [[0.0685997018031672, 0.1275897409146324], [-0.9162097788899312, 0.5181734882318006], [-0.6545425928761159, 0.15311541434713064], [-0.21448613205595657, 0.45007734277605405], [0.16913780477528456, -0.7393380453538513], [0.8516530935177486, 0.33701083122534414], [-0.7875364291578488, -0.7244349733639267], [-0.1000634568574235, -0.9517420406412621], [-0.7653524969714322, -0.07557073275638097], [0.8476763446370587, 0.22868937014243562]], [[-0.0067192998456817666, -0.588456988297707], [0.6212831137397924, -0.06659421691259056], [0.6182858272896584, 0.3564516323614376], [0.8125811839507132, 0.12956575047341298], [0.5189308386696071, -0.831238630866103], [0.2586915081514377, 1.0], [-0.4665797112614691, -0.49080371059129174], [-0.2765020139637011, 0.6775188706658631], [-0.33805035887189805, 0.9177090694092352], [-0.10583849844101317, -0.05480018367202723]], [[0.767201616796076, 0.15946165517403926], [-0.3860308264483782, 0.17843847455494014], [-0.4348908434568499, 0.9199193468536503], [-0.5238187090296299, -0.21812378399887236], [0.2150347009295536, -0.6794568877639201], [-0.14565998688396684, -0.8568298015715506], [0.22936324402633437, 0.10079055652304152], [0.4889690950507478, 0.5247692409930799], [0.033032720907957225, 0.517229678112087], [0.964182266964887, -0.409915968772953]], [[0.9422115583423621, -0.5000712452657546], [0.8344777997152946, -0.10948451862173479], [-0.5873818313047665, 0.5606863741015725], [0.7168262916600399, 0.16242700444354988], [0.5437870205207218, -0.383843230999751], [0.5316342605942903, -0.5437014289299186], [0.5897756288980929, 0.1564746208828107], [-0.13312648033152288, -0.33063124472723565], [-0.7187584037870325, -0.27807670446226396], [-0.21318468824018671, 0.572958048433108]], [[0.49468815880250067, -0.6493494661218027], [0.30095981458696336, -0.4856281525814117], [0.03203230622342639, 0.8929883552624671], [-0.510162971202338, -0.42303792570042376], [0.6947974844654365, -0.863945685407699], [0.7952222039588379, 0.15758895861455544], [0.6847214959562161, 0.5871530435979258], [0.4996335487813036, 0.5371509268879782], [0.6399033516645768, -0.7404869217425694], [-0.6972701437770984, 0.7754246126860271]], [[0.18110811394039772, -0.436226422911548], [0.028454558962520787, -0.5132468899014926], [0.17753838483328954, 0.38707015311526743], [0.7997542402177149, 0.9995876767320406], [-0.5356463380085031, 0.30365826234623206], [-0.9731227576656455, 0.9182999316247414], [0.9072731410333577, 0.7079238376133791], [-0.7385727013710153, -0.8440347646919814], [-0.2992579549992277, -0.6538440696607658], [-0.6251694306925952, -0.10508403131255299]]]"
5,"[70.57987141179791, 84.76837759799352, 96.99153205876702, 108.07541835014723, 111.731630538973, 112.80345799752091, 114.45598876413004, 119.08386509159054, 119.08386509159054, 127.1995394384932, 127.25858655036723, 128.03542237676956, 128.03542237676956]","[0.0, 36.017783641815186, 47.9178466796875, 60.376572608947754, 86.06315755844116, 81.32130885124207, 107.63676333427429, 32.47920227050781, 77.3345992565155, 107.44193267822266, 133.391371011734, 130.80440831184387, 124.83947086334229]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[0.01840266927948115, -0.027428559111509793], [-1.0, -0.2600457982571705], [1.0, 0.096059041092388], [-0.5524908441754703, -0.09178311165545669], [-0.7701614803750546, -0.308945754124907], [-0.9199357900413553, 1.0], [-0.5293131300322347, -0.19491800133134182], [-1.0, -0.10709013306317255], [0.18392895961134062, -0.2175298671874574], [0.33989124251915764, -0.8416019488619492]], [[-0.5806478900802606, 0.12253661471816966], [-0.6404723158794193, -0.02455898286718528], [0.01015872823969509, -0.4848552195736209], [0.8248174330735193, -1.0], [-0.362439421658032, 0.09772457275355118], [0.9516346431650523, 1.0], [-0.9088366819236874, -0.7190839899730483], [0.3988987417181028, 0.36755997705174476], [0.34018836334122815, -0.024022831566165904], [0.31061045386058383, -0.6179920482390565]], [[0.5160733494487718, -0.6505891894951807], [-0.13255775304459372, -1.0], [0.5988960375230011, 0.008930770472047217], [-0.6214330928227916, 0.07045243775159121], [0.3650777308070141, -0.010307850186042121], [-0.46880228563485477, 0.12423210155459985], [-0.6087971519303133, 0.3317740712512678], [-0.2508957795704847, 0.8903410233776746], [-0.6381190748507297, 0.14995662957886127], [-0.3249312136322334, 0.6914037354290493]], [[-0.6368019760192184, -0.21522336762366498], [0.2677288203559488, 0.6791596048268921], [-0.7910594331617146, -0.5025336893275762], [0.21824420466526934, 0.4419930779258356], [0.19932787761843926, -0.12321026827336815], [-1.0, 0.7423066335279507], [0.056668362626761046, 0.3195951155732267], [-0.5596509933410531, 0.47789683606360084], [-0.7141687553376277, 0.7984781786798939], [0.8527148906141202, -0.8980707526207462]], [[-0.8797623087932829, -0.9098823060766342], [-0.04561758448170997, 0.14355732249000558], [0.6795313506800055, -0.4296250796891078], [0.0729938457627585, -0.9782497749693094], [-0.627649342964032, -0.08447867229540419], [0.9897567542863278, 0.9379950025396865], [0.14954853578094943, -0.6361307313037576], [-0.6395300326652278, -0.14979033247719253], [-0.4592730427818934, 0.7339410943210075], [-0.5445798392391817, 0.2794094455648229]], [[0.5155088417093547, -0.5957659603060385], [0.8634870853593893, -0.29882353880583157], [0.46455199408663894, 0.5125557438194], [-0.546260828882152, 0.35582811815318993], [0.556691911509239, 0.03841371252012307], [0.09161174691369368, -0.5806030554216991], [0.14246920042398678, -0.4799544028941569], [-0.9962974915030872, -0.782930903584915], [-0.7224678972173031, 0.09406043650761496], [-0.5812214079157233, 0.43826428135159723]], [[0.02499758140744392, 0.20287908605851662], [-0.557768291193474, 0.21644056893287675], [-0.9721103059086222, 0.3216536886766025], [-0.07583421146454188, 0.886061869798683], [-0.33961969225959054, -0.2490435908208721], [0.5032937287494044, -0.3569950790225467], [-0.36652767531134867, -0.8204579181840598], [0.3824189932033726, 0.6204734481836665], [0.8515202653900716, 0.1632140069807002], [-0.5984930422675617, 0.016053350091418537]], [[-0.5331725042251027, 0.9011066870346129], [-0.7188589451406453, -0.06619185141500451], [0.8203672615625948, 0.3323580409508395], [-0.6659103736304859, -0.931188421177383], [0.800150611336896, 0.4223370743171879], [-0.8780586868523402, 0.9113141186535341], [0.3101893384010767, -0.35193600505590256], [-0.9870867244898124, 0.06982395797967711], [0.7705034017564015, 0.03516845777630644], [-0.017511349171282574, 0.7407948542386276]], [[-0.7101115903413949, -0.84942744419003], [-0.8290571121948711, -0.6022513054236895], [-0.360871746346013, 0.030340384377004537], [-0.8643239461272566, -0.23180174132225295], [0.19296015771404054, -0.7436078616252291], [0.7786003866366867, 0.1597339602430922], [0.13395194895568266, 0.016330914571881544], [0.07157498598101698, 0.8319947104901209], [-0.8436593748628837, 0.20320634357631462], [0.7654700167477387, -0.5986673124134407]], [[-0.6847298272437866, 0.1971270186723395], [0.29360697366281036, -0.32291845924213175], [0.43601750202972683, 0.4270247518671235], [-0.056779164706294044, -0.7059777600913255], [-0.48452547246045435, -0.8405268701068744], [0.6869331201665938, 0.18083940692434194], [-0.1042590289938606, -0.12788468081638246], [-0.28227179375553446, 0.34895142928925826], [-0.626931729254297, -0.11370010856779408], [-0.20019148103899853, 0.034282287582824145]], [[-0.104630855126685, 0.27871769376718536], [0.6615277508656882, -0.851266973079507], [-0.5686246670049491, 0.388912062238851], [-0.6448342006292309, 0.507820742392175], [-0.4117162068748229, -0.48797344247570096], [-0.08690029274659737, 0.6515376593864484], [-0.26829668047655064, 0.3536643439737307], [-0.7612036908133212, -0.4747452960478649], [-0.5377840588107371, 0.5735150495189271], [0.727688086695474, 0.15479421147625952]], [[0.9811578951674004, 0.31027863608234557], [-0.29043700699652086, 0.8780284415361502], [0.9875158686134928, -0.7210579557570297], [-0.7065573238430023, -0.3798615689608684], [0.9224772256434481, -0.939659538640233], [0.5615216784220518, 0.14858990739125438], [-0.01638464443383755, -0.002130702137949569], [0.3475301321596148, 0.24146690033375637], [0.355781575664902, -0.7975037321448349], [0.16142427548767996, -0.9019248727709078]]]"
