raw_samples,num_restarts,batch_limit,max_iter,hypervolumes,times,candidates
128,10,5,100,"[70.57987141179791, 93.89057856313465, 111.8485303214771, 112.78612866783786, 114.91420455526331, 116.81581272488368, 117.01676493252016, 128.5659235704515, 128.5659235704515, 128.8844325849516, 128.95278054190922]","[0.0, 18.944028854370117, 20.33561873435974, 27.60580325126648, 33.51909685134888, 22.34822964668274, 27.56865358352661, 32.77319550514221, 16.336830854415894, 21.398111581802368, 29.277252197265625]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[-0.523909351762203, -0.13074158066337277], [-1.0, -0.2609121790105037], [0.36332951600866914, -0.8703167750254518], [0.1646369260946609, -0.22563981382414236], [0.8254212883817272, -0.9960087748929872], [-1.0, -0.10619559572313197], [-0.7160115007552647, -0.2716698998444613], [0.17732615536048973, -0.5653789789679223], [-0.5992486953020603, -0.0262453890271121], [-1.0, -0.34959855873957024]], [[-0.647669944811265, 0.07036751198967309], [-0.632794821652247, -0.18511907277181552], [0.3462298653181383, 0.04771025003410076], [-0.6261820238285535, 0.18910355312079885], [-0.6529798761780636, -0.07008358602225187], [0.5129013744068412, -0.6454341289034968], [-0.5438290795977913, 0.21235426707899105], [-0.551840175188372, 0.38106877369783987], [-0.6660664395870447, 0.20454989620429717], [0.24422914614318814, 0.22101642745820343]], [[-0.5389368438349755, 0.5967674505741105], [-0.5125839051165664, 0.49421165013345636], [-0.5777950278143457, 0.7158201041955758], [-0.5114608258758013, 0.3234750615517845], [-0.4874488146058263, 0.6628582405403254], [-0.8267280922062162, 1.0], [-0.5580615500440225, 0.5236502872698905], [-0.640685987178183, -0.12537573908412672], [-0.6094728565818724, 0.6312794532479657], [-0.5953664011376238, 0.05962095857029392]], [[-0.5760587905630978, 0.4335273967423299], [-0.6251519250584755, -0.2134397665881662], [0.523253071248325, -0.5923119054449542], [-0.5990362755871449, 0.01028138228862339], [-0.09947525352445136, 0.011182808610962632], [0.7355640230737214, 0.25071246912823153], [0.8533314277742897, 0.2963301085852879], [-0.2622837775048637, -0.7120736093662956], [-0.5356770592990715, 0.345121258032199], [0.5512355492430605, 0.3294642485027061]], [[-0.5207017236882308, -0.04833324278437583], [-0.6992220084405789, -0.18694805336590925], [-0.6767725442914669, 0.4077534040678243], [-0.607182770840493, 0.31038084091387735], [0.7067397503072725, 0.1598914783564434], [-0.5899245170170494, -0.30012444279419065], [0.13510680568529385, 1.0], [-0.79804334405598, -0.268531978268696], [-0.2841399572458972, -1.0], [-0.5107132479409008, -0.22455562283306751]], [[0.6919753233770454, 0.05060569160927773], [0.6360070380791896, 5.6098740840678135e-05], [0.7189425483285509, 0.05909669165341696], [0.665547176304327, 0.027140406214561694], [0.6063344374872373, -0.03947303127945535], [0.6488372735136582, 0.09020826584941716], [-0.5426496376200732, 0.2579010255141036], [-0.5362963949146046, 0.3205595715856746], [1.0, 1.0], [-0.6211559926424615, -0.08950240721197616]], [[0.8831947691355232, 0.1398757537824901], [0.7824910520493382, 0.16567454441850898], [1.0, 0.10546336112453386], [0.933662774901979, 0.13070787765306355], [1.0, 0.04023519989009968], [0.9644217752804534, 0.12011432652852176], [0.8280912271181019, 0.15498623594596392], [0.8537332420491665, 0.14866853051642168], [0.742416333892072, 0.17438675970636405], [-0.5616488745668946, 0.40367719687509585]], [[0.08948159592437151, 0.003844654411331422], [-0.03810546229935069, -0.17856174901611743], [-0.37641910468320994, -0.04949759815248248], [-0.3273646320697124, -0.4435543276078919], [-0.2483523804897928, -0.14876212048058893], [-0.3999680175659331, -0.4994976249916577], [0.00935189475158944, -0.40254226917221986], [-0.3224760430209605, 0.18415332074329008], [-0.31846014165359543, -0.07905133209100121], [-0.26734846860480066, 0.08502095153077599]], [[-0.36199314779202624, -0.23876855719469328], [0.7607597597819067, 0.17089592374140317], [-0.580505600410419, 0.14428278251644908], [0.3289104565416667, 0.5350647488965439], [-0.6395660402188117, -0.1528794095860235], [-0.5343691315762058, 0.28526119397619515], [0.7246568201527447, 0.17132703809713165], [0.29347717648244664, 0.6722697689261348], [-0.15386241748271193, 0.3459092481798022], [0.3309666036266607, -0.15755415679994556]], [[-0.3053310828052065, 0.42212857853074504], [-0.010647088748974888, 0.23406100495875548], [-0.609913199284516, -0.05610847139373069], [-0.2863786329781253, 1.0], [-1.0, 0.679571450156637], [0.2654303094161495, -0.41544259099439096], [-1.0, 0.5612679347484987], [0.039015499992968744, -0.8219014503257601], [-0.6126326378100271, -1.0], [-0.5832915529881139, 0.4301909053245398]]]"
256,10,5,100,"[70.57987141179791, 75.75700961073633, 89.39818905258115, 103.17451823392364, 114.07925037757367, 114.94697525052081, 115.40742477471957, 115.57608188373314, 115.62548751320695, 115.70064991734709, 124.11252718508727]","[0.0, 25.89648461341858, 17.950876235961914, 18.368310689926147, 25.089598894119263, 30.615200757980347, 33.60365295410156, 40.94535422325134, 53.909430503845215, 65.95250964164734, 41.58223795890808]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[-1.0, -0.2573361254708009], [-0.5222412494501837, -0.130176374735316], [0.1561225562766243, -0.23124211779600734], [0.3770921653028134, -0.9038858645973484], [-1.0, -0.12243556234396266], [0.16536890127666595, -0.5656405571127398], [-0.7195471020172122, -0.27956562246300054], [-0.20996793578676892, -0.13224756516678904], [0.1916775645413352, -0.7565576508152694], [-0.8131662658437923, -0.05932195038821022]], [[-0.6283012642296313, -0.19635227035243627], [0.3314521481615745, -0.09884463712683716], [-0.5150363848570313, -0.3157469692724158], [0.4394468001863384, -0.002897844013225122], [0.5262652987458211, -0.6472748345956888], [0.16377353578522483, 0.07011040032331314], [-1.0, 1.0], [-0.6376594806897861, -0.11792210037504008], [0.28217010204266724, -0.16744670244505977], [0.2910082725983957, 0.11611994110189755]], [[-0.6080739488372792, 0.010329794374259167], [0.5220483351845439, 0.332381512036573], [-0.5720055790730836, 0.12489456054894225], [0.6799124261226442, 0.2233793758465954], [0.32774606913213794, 0.42959788057047704], [-0.5078171913835667, 0.2895620546544401], [-0.5263608595612973, 0.0692112939716636], [-0.6323633570021755, -0.06595508179457736], [0.9010612760679, 0.2653879663084891], [0.5249913971199237, -0.5962439928487456]], [[-0.5547704663877089, 0.40345685929392133], [-0.4874838710362733, 0.5496927008348861], [-0.5621534944384977, 0.2776250791400062], [-0.4389544352463267, 0.35976011084053033], [0.7741804231553194, -1.0], [-0.541313692734222, 0.21869187354351255], [1.0, -1.0], [-0.37636226513598275, 0.2933866734925725], [-0.47594236356822905, 1.0], [-0.6108285098046178, 0.4317054427852909]], [[-0.5798244376491393, 0.4421271825625434], [-0.2825195040390976, -1.0], [1.0, 1.0], [-0.5365334281424904, 0.35322285202206605], [0.5103249468034877, -0.6776740011608183], [-0.6434347231755984, -0.15732846660328476], [-0.634750793476974, -0.21694868276939974], [-0.5942429234943105, 0.46770033893911267], [-0.3724080404981719, -0.7768556514195928], [0.49440221772463383, -0.5728005260991761]], [[-0.5804750709238906, 0.4302077184717409], [-0.534364659448104, 0.3253306838811838], [-0.5944462224806133, 0.05221351799276726], [-0.6055078980622453, -0.02820101288215333], [-0.6218919356285241, -0.08856228264071314], [-0.552465663426693, 0.23073554125658563], [-0.5453792624939935, 0.37622086697376766], [-0.5377447004962351, 0.27874678762960575], [0.18744283156759375, 1.0], [0.5063513833143983, -0.6185805074963906]], [[-0.5785395317203633, 0.15808830595792653], [-0.6094132225215824, -0.04699429328985193], [-0.6454436635655117, -0.17923184176646093], [-0.601675078251513, -0.008302294483453562], [0.49924044176291726, -0.5856566673962867], [-0.6366807373568661, -0.1357884880020225], [-0.5414698799422103, 0.3638039112131393], [-0.5340688837609018, 0.31105413688282424], [-0.5358341352764138, 0.3386840931825314], [-0.566144465401696, 0.41438332186308846]], [[-0.5510049616157853, 0.38796301071823874], [0.49378592083903416, -0.562928535433906], [-0.5842045196820314, 0.13188591001047148], [-0.2566058807677917, -0.6243430494613348], [-0.5966324142942586, 0.029633438748816403], [-0.5875448319065393, -1.0], [-0.6167034517610577, -0.07446546755094713], [-0.5475570249564481, -0.7587985861927014], [-0.3156027267248248, -0.6016343758440295], [-0.8917411403790181, 0.6540426718379075]], [[-0.569661984337581, 0.1818244164067485], [-0.6259383116720301, -0.10238001454021799], [-0.5920938719279775, 0.0809854095769029], [0.5104975663236355, -0.631712405544227], [0.5257071961470812, -0.670786419766182], [0.5050377887790478, -0.6066286682107749], [-0.6213519803739395, -0.2140551754128202], [-0.541591538377417, 0.2577583686749049], [-0.556804636200062, 0.21526855628721656], [-0.6338650016664998, -0.12586320169523582]], [[0.8977996046413487, 0.10006304540783031], [1.0, -0.017096242635405445], [-0.5396202747386165, 0.2683720524491969], [0.8124522525642811, 0.12733652087673641], [1.0, 0.6570597191620237], [-0.5860803053047199, 0.4278054477736128], [-0.5749498026467329, 0.4341353755403189], [1.0, 0.06731997196743712], [1.0, -0.1192540487925789], [-0.5354361533277757, 0.2911551517599835]]]"
512,10,5,100,"[70.57987141179791, 78.28913918178486, 92.66939556824694, 102.79901912995668, 121.36308826790174, 126.16171559914022, 127.40228774612925, 127.99934859933146, 128.55907934465313, 128.95670610856249, 129.03055660509122]","[0.0, 26.585957765579224, 26.473994493484497, 30.404603242874146, 24.8261878490448, 22.603659868240356, 30.092594385147095, 27.371657848358154, 33.79665565490723, 34.83236837387085, 23.919730186462402]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[-1.0, -0.25910954536108544], [-0.5454739663057054, -0.13145725852769768], [-0.7151594443870957, -0.2682861212820031], [0.16072334218296497, -0.22580870731554675], [-1.0, -0.09567772989800762], [0.3590265152511793, -0.8643499713998158], [-0.20588358720064368, -0.027968248093615027], [0.1928214151359323, -0.5790978700315519], [0.5323845680626866, -1.0], [-1.0, -0.3618332440302903]], [[-0.6301811593823755, -0.1795404922998465], [0.342871015200149, -0.0770941965804625], [-0.6492113546554472, -0.08772911276007704], [-0.5957278385888354, -0.2254203221493904], [-0.41557440477011165, -0.46501532921608874], [0.44639459270473364, -0.0047245153001135055], [-0.8346918135370115, 1.0], [0.5126706737307983, -0.6444519544354362], [0.7301849519469298, 0.2192998724345638], [-0.9694341284172208, 1.0]], [[-0.6410723921063188, 0.06988840434516248], [0.8674716488334148, 0.2956689617598862], [0.7564808831427186, 0.3347792830272102], [0.9952694439191055, 0.25035242615068815], [-0.6045526395599066, 0.18269786988083925], [-0.6566053014633938, -0.01679067892788893], [-0.3037045993358132, -0.7352047791750601], [0.9555697359376515, 0.363989950498885], [0.8152626329033299, 0.22608121443560658], [0.6693847110625931, 0.32578383146142403]], [[0.7849008557578112, 0.1179985511250005], [0.724790055943404, 0.09880550299393767], [-0.5438403247334165, 0.4405654404155171], [-0.47317714433717084, 0.051047466182107946], [0.8119008567959556, 0.09783306775232516], [-0.6479656345721262, 0.17750069916263736], [0.2005559752441651, 1.0], [-0.40036712689378473, -0.22392162892993644], [0.7540274142755508, 0.10417112467177211], [-0.016191288328756343, -0.07945409676967208]], [[-0.5169363299180845, 0.5857415068080754], [-0.4660504751202943, 0.464282871997632], [0.7900382729498183, 0.1571264778815041], [-0.5070081702807848, 0.33211511137910643], [-0.5761491386857687, 0.5191312639798424], [-0.5078222274849055, 0.7039548992083742], [0.7409714089023803, 0.1657316349219727], [-0.37396231298431093, 0.28824205121626445], [-0.46827947591644187, 0.8423770194287632], [-0.4221117492916425, 0.735132945421225]], [[0.573260438449226, 0.1630557643688137], [1.0, 1.0], [-0.577838128449798, 0.4165255185581232], [0.4770677861821894, 0.15000385311172007], [-0.4093398338097443, -0.5795140961537526], [0.37005516272111205, 0.22247829947974998], [-0.5797652685423708, 0.12232899215901152], [0.6621783567392431, 0.15629968471122205], [-0.5591195505994692, 0.3746021830103008], [0.34649463194933716, 0.11700355367213668]], [[-0.054599768280993936, -1.0], [-0.417289676056985, -0.08347603458275331], [-0.6330152457437588, -0.4825651812396384], [-0.5966613477127719, -0.003251039897940982], [-0.8004475315298667, 0.46963147203373573], [-0.6387310888742146, -0.13217320825709789], [-0.5387224850767506, 0.25606748992425227], [0.5484653779693588, -0.41437686891024955], [0.5668352672212931, -0.47746887197527826], [0.05985952375352707, 0.1245095987171935]], [[-0.6773474091964468, -0.2113051798570394], [0.7634805369699871, 0.16513674750201704], [1.0, -1.0], [0.7180745786908506, 0.16797331087800876], [-0.8054568847132116, -0.3122735296319427], [-0.499417424256521, -1.0], [-0.19158585009194404, -0.5157905681767094], [0.019209727588568374, -0.40190977731876476], [-0.5375320721393019, 0.3452362660119734], [-0.5946800589565338, 0.041735526244512024]], [[-0.6087237181889246, -0.047904362936111305], [-0.2318633886044109, -0.16784325542502504], [-0.5834313536062123, 0.43058699319733895], [-0.13710608035482166, 1.0], [-0.5235086035754403, -0.21072918391734816], [0.729561983560211, 0.16798514125534128], [-0.5360414402540553, 0.2837738136201596], [-0.6361353244774548, -0.2213319158917129], [0.7066165020030266, 0.16586348661956984], [0.8253995289483058, 0.6677140458773467]], [[-0.1528201870106746, 0.3701573470752148], [0.16179039282910226, -0.013569003275534126], [0.3369676052973105, 0.6247901116763512], [0.1758228882589933, 0.5263630216376641], [-0.6256602440842314, -0.10359246356666565], [-0.5619583055644053, 0.19943231072677878], [-0.1450703901672973, 0.2892915588613647], [0.2964592065792747, 0.5760869688799041], [-0.04244690775954755, 0.3157586162626307], [0.44029161505218656, 0.6979271229653826]]]"
1024,10,5,100,"[70.57987141179791, 77.27776149894736, 94.57059362091755, 112.61293705069275, 114.03280112367422, 115.04775064409506, 115.32130186951822, 115.54135374456877, 115.61596358539447, 115.69336836958014, 115.74142022303963]","[0.0, 27.764267921447754, 32.59747004508972, 27.18220591545105, 43.28683042526245, 35.405492067337036, 37.69609570503235, 50.7622447013855, 49.39480471611023, 36.32170653343201, 37.527432441711426]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[-1.0, -0.2590324957835987], [-0.5320051398558945, -0.12335073042849616], [0.14967311030515407, -0.2329107034456444], [-1.0, -0.1175241217852572], [-0.7323294830204148, -0.2809294309407052], [0.36074218066376007, -0.8776093904426806], [0.15858932112423543, -0.5739423558340404], [-0.41334100470551416, -0.026967272889749698], [0.17495221053835963, -0.7430880278808948], [-1.0, 1.0]], [[-0.6282921670197275, -0.17972967230208292], [0.31569362596557343, -0.07819522654335563], [-0.6499202237080066, -0.08937702110120663], [-0.5949793053608629, -0.22442999199936262], [0.42364540760151415, -0.008171905763160509], [-0.006987636049539796, -0.01613560600007037], [0.5288307096764239, -0.6510602688505867], [0.17614111890859743, 0.0053862476476612305], [0.3893847860578657, 0.20668817212812526], [-0.6491417286463007, 0.08288522689411428]], [[-0.641501372912094, 0.01487649908451061], [-0.6049980598790022, 0.21277238323255906], [-0.6097958853690372, 0.08755606229764713], [0.7260477055021237, 0.28045988667087257], [-0.6401711198182894, -0.03832427635488912], [-0.6428554882683659, -0.1338206673038085], [-0.5737173214568063, 0.7831492992791247], [-0.6697914233749607, 0.03962404049931569], [0.9495285123557308, 0.3625255351165699], [-0.5703375548402114, 0.46208565759222675]], [[-0.50035842074699, 0.425837522967745], [-0.5107719359670512, 0.30265109085690606], [-0.5264837148964835, 0.20955047128851523], [-0.6189164982300045, 0.4709497958681548], [-0.5266714166491826, 0.45060667224911244], [-0.43528182384370184, 0.4159965601674697], [-0.5213250054482264, 0.35465033453576017], [-0.5933581249637861, 0.02248771654622752], [-0.47460889619643015, 0.4624994944263401], [0.5102187369951194, -0.5898826105457292]], [[-0.5791031594829086, 0.4319453588586041], [1.0, -1.0], [-0.6274981951925495, -0.2130925820861232], [-0.3253030276779726, -0.7035123513149498], [-0.6041987806159739, -0.03819171029787649], [-0.5456009386836294, 0.3786596319596918], [-0.5544093347309502, 0.21948948533170137], [0.8392272054575972, -1.0], [-0.5334873217279742, 0.3115771579306979], [-0.2810073897637243, -0.8288694176900235]], [[-0.559012949338016, 0.40205869850193565], [0.5097944328308929, -0.6170169138387404], [1.0, -0.055820277305562195], [-0.6101142901640337, -0.06506787793974331], [0.521006986579533, -0.6757023880338633], [-0.6228527514716049, -0.10454148482664992], [-0.5758266259553425, 0.15480960672201144], [0.15665549727671518, 1.0], [0.4950131549088425, -0.5727996984574631], [0.2840455935585922, 0.6663538529226292]], [[-0.5977759750640541, -0.00997915444393309], [-0.5432376797052714, 0.25363714395414066], [-0.6389175403845463, -0.1568872028859587], [-0.28213363466763963, 1.0], [-0.5401189295691936, 0.35878020210581163], [-0.5893492555501225, 0.06851966712763168], [-0.5652268203832675, 0.18945232367995626], [-0.5348211505871947, 0.2941162794288029], [-0.5343873632821948, 0.3271124306532383], [-0.5400570567853069, -0.7067014294392538]], [[-0.585353899061002, 0.4271259790833975], [-0.6157809429962465, -0.08463674882440256], [0.5064778350411461, -0.6031144205893852], [-0.5678098924810137, 0.4143590610746802], [-0.5520284030156977, 0.3895993942948445], [-0.5834683291306627, 0.11734752907145865], [0.5139974480203469, -0.6324874050672692], [-0.5483041656361209, 0.23729433346497714], [1.0, 1.0], [1.0, 0.9081812848012496]], [[-0.6060484785178049, -0.05154858081213548], [-0.6271004587993814, -0.1178089980927459], [0.6707751980806876, 0.5816329003141367], [0.49968931528629756, -0.5815134028758905], [-0.5911496490650018, 0.04289444916625504], [0.49425848450015336, -0.5638751288307043], [-0.5388605373646611, 0.26882068579461965], [-0.6353752673647601, -0.1432845400535828], [-0.5998350770083306, -0.024203882343315112], [-0.5950162545116899, 0.005507245874353859]], [[-0.6423886287221597, -1.0], [-0.5376429396133988, 0.34940137414877853], [-0.6418503448274467, -0.1713001047770024], [-0.6383146450141919, -0.1991301734010083], [-0.5705333417884546, 0.17297137987992459], [-0.5359820912999025, 0.284928090241914], [-0.6125844949975249, -0.07479722508877297], [-0.5430189992545486, 0.3682312255603354], [-0.6133615290698177, -0.21470931246222294], [-0.5599266402175488, 0.20474075821965926]]]"
256,5,5,100,"[70.57987141179791, 84.76960393183057, 99.32042407154204, 112.5375948271405, 114.28457964527578, 115.1602613278041, 115.3042361789056, 115.54393199980028, 115.6480668288864, 115.71481113694759, 115.75135547214566]","[0.0, 15.234576940536499, 12.587328672409058, 12.709024906158447, 18.10615563392639, 16.60509157180786, 19.674450635910034, 23.945640802383423, 27.09617328643799, 22.226991891860962, 26.449292182922363]","[[[0.6163415281574618, 0.8839834581629877], [-0.12137689288653597, 0.6634506879455657], [0.38385977652762904, -0.3462710742673436], [-0.17412370759480633, -0.3147175779659932], [0.8215441850435627, -0.4337182337700669], [0.8821169173496659, -0.5112867119478406], [-0.783373763446072, -0.1857476070945967], [0.450779011235948, -0.6160061027416139], [-0.8622611778944724, -0.7679760443423633], [-0.9804491693970043, 0.2681834038651645]], [[-1.0, -0.25752409626644607], [-0.5402342694532, -0.12892070794127988], [0.34414510887183053, -0.8461545898684257], [0.16827216912375773, -0.23578379128253607], [-1.0, -0.11649307198035586], [-0.7054843956210154, -0.06306734458298266], [-0.7775520128192376, -0.301418941472093], [0.1852603089220788, -0.5625697147167181], [-0.907970633038063, -0.3655355298386546], [0.6825721036655988, -0.9902411277083764]], [[0.3276095966898872, -0.039391771854711884], [-0.6325732877099628, -0.20238852349791311], [-0.653726742282271, -0.025203688737126754], [-0.05394285722759775, 0.012012359707917029], [0.4484102159252001, 0.033672357010642785], [-0.614768370761314, 0.20599099684136482], [-0.6561163597960387, -0.11877104992990417], [0.27987377891223414, 0.09159878682164369], [0.2767536482279241, -0.10235766348439146], [-0.3891804821534654, -0.5917159709856081]], [[-0.5610745494073742, 0.15873523651560015], [-0.6077637678279234, 0.0675719001291645], [-0.4956787559800689, 0.28844966300653513], [-0.6132410120931538, 0.4543752993741831], [0.5123098770896973, -0.6451072377346027], [-0.3166913231288454, -0.938589371142452], [-0.7595312874407558, 1.0], [-0.6241548919173773, 0.14859539248743925], [-0.6244245217188396, -0.060921465232955906], [-0.5044520087747905, 0.4660030879319152]], [[-0.5896604400381369, 0.5106153121693137], [-0.5308864712763859, 0.3503550685754739], [-0.5996851134037682, 0.014185101394857146], [-0.5711591214320145, 0.4637003443441213], [-0.5924335790451546, 0.5736992222519556], [-0.542317580176811, 0.39710937309159433], [-0.5312403396665615, 0.3000348512351061], [0.521054284655364, -0.5920063645529705], [-0.638347502859458, -0.15369619153113373], [-0.6252774996141479, 0.5192709372721576]], [[1.0, 0.3172329210310094], [1.0, 0.6047322666993042], [0.40416992948673713, 0.4750648174703664], [-0.6160741653838118, -0.08684684941329864], [-0.578933642548578, 0.4311020140861796], [-0.5995063980587724, -0.024146231919917282], [-0.5884186760017465, 0.059478442136592154], [-0.5394138510316677, 0.26509990597171285], [0.5238570311437245, -0.6725990377620106], [0.9303135904948707, 0.1180415967909512]], [[-0.6307236394660516, -0.13005190910093353], [-0.5601583628482438, 0.2037809630522289], [-0.20153533769331844, 1.0], [0.024943646829511803, 0.36694056133139913], [-0.6223215159495096, -0.21690274122669406], [-0.5331778841473243, 0.32298981933842885], [0.06620467637095243, 1.0], [-0.3550807843881735, 1.0], [-0.18691634381166936, -0.664754116902094], [1.0, 1.0]], [[0.4950236221902072, -0.5751182333068582], [-0.6412112402281082, -0.1778891447622432], [0.5128053054063378, -0.6154802386038483], [-0.5486316357969379, 0.236451056655052], [-0.5958874004144465, -0.0048814662022466995], [-0.5424216146948148, 0.3668186267119978], [-0.6033336788565345, -0.042365542091079886], [-0.5615282809354031, 0.40722088344386836], [-0.5706550955103644, 0.17321442717484672], [-0.6037036113662314, -1.0]], [[-0.6215272651490005, -0.10243556803199261], [-0.5540838638261774, 0.22072349153142018], [-0.5361087397711022, 0.2820283635655451], [-0.5462661412970032, 0.3778295486443983], [0.49053387872620685, -0.5660518564894554], [-0.5852785615801118, 0.10326241428035435], [-0.6111939907020734, -0.07142200615751455], [-0.5334186271548124, 0.3104194763764822], [-0.5909960183493582, 0.03478706402609693], [-0.5347745206195389, 0.3341855852310766]], [[-0.5390602938943565, 0.35604201010022457], [-0.5688974793638532, 0.41742171765493624], [0.5173889651578253, -0.6284037759492855], [0.5074799629378745, -0.6038711741629157], [-0.5433444890098559, 0.25149713288196085], [-0.6488008381285432, -0.19274152440031309], [-0.6135909383949879, -0.07913549371364266], [0.49910843211745215, -0.5847861517907909], [-0.5756588812493452, 0.15571865475205265], [-0.6262989928905182, -0.11612620778237613]], [[-0.5965525583454567, -0.014425781811255117], [-0.5814806519125808, 0.12881064145504462], [-0.584886909613796, 0.42800733792062107], [-0.555534956299311, 0.39704196300401257], [-0.5871717889059724, 0.07928161787298378], [0.5351927833304464, -0.6690259997294308], [-0.6350799390328808, -0.14169438568680123], [-0.6271966162366249, -0.21242609499431273], [-0.6189008869891365, -0.09464052714516029], [-0.6003877095824668, -0.033127449075020916]]]"
